deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.25240827;217.42994380;-0.00710187;-0.00690780;-0.37874392;-0.19019638;-0.15704788;0.07678849 
0.24998736;217.67993116;-0.09764040;-0.03419673;-0.36521220;-0.90410036;0.02633695;0.04366130 
0.23992229;217.91985345;-0.11996549;-0.03264376;-0.37433773;1.08080363;-0.03479154;-0.14622523 
0.26357102;218.18342447;-0.01525816;-0.04944336;-0.41444328;0.06504433;-0.01054644;-0.13177425 
0.23300457;218.41642904;0.01055157;-0.06949788;-0.44071102;-0.04532577;-0.07716601;-0.11703666 
0.25411034;218.67053938;-0.00482827;-0.06603193;-0.47617987;-0.06438368;0.06930237;-0.13202094 
0.24286079;218.91340017;0.01140601;-0.08330704;-0.49406749;0.14048833;-0.08192905;0.00680093 
0.25663185;219.17003202;0.05601718;-0.08986323;-0.47847158;-0.00412825;-0.01312147;0.06152355 
0.24250913;219.41254115;0.00807618;-0.08413111;-0.46075419;-0.12467262;0.06661867;0.07207855 
0.25730658;219.66984773;0.01166924;-0.07121418;-0.44908294;0.07822818;-0.00184671;0.00944204 
0.25514174;219.92498946;0.00626626;-0.07274786;-0.45617494;-0.00964214;0.03557586;-0.01386996 
0.24482083;220.16981030;-0.00417274;-0.07192323;-0.45697433;-0.02954010;0.05108552;0.01788630 
0.23971415;220.40952444;-0.00925996;-0.04942241;-0.44962367;-0.04189819;0.10688441;0.05767460 
0.25832748;220.66785192;-0.00403305;-0.04570319;-0.44582021;0.09188022;-0.09074759;-0.00266470 
0.25025821;220.91811013;0.00591758;-0.05041133;-0.43867004;0.03268015;0.01345754;0.06341259 
0.24945974;221.16756988;-0.00136529;-0.04409590;-0.42426515;-0.06384096;0.05535200;0.04806085 
0.24830031;221.41587019;-0.00382544;-0.05075646;-0.42298675;0.17650802;-0.03847934;-0.00395739 
0.25148726;221.66735744;-0.00235016;-0.07119293;-0.42432752;-0.09106559;0.03253673;-0.02029721 
0.25496435;221.92232180;-0.02079576;-0.06741665;-0.43763307;-0.02577937;-0.00562394;-0.06323099 
0.24996448;222.17228627;-0.00031032;-0.08315127;-0.45085835;-0.00166466;0.00774834;-0.04113097 
0.24494481;222.41723108;-0.01395134;-0.05963703;-0.44746870;-0.09785123;0.04751912;-0.00629579 
0.25499868;222.67222977;-0.03975365;-0.05378314;-0.47012162;0.18597230;-0.07601050;-0.04500469 
0.24490023;222.91712999;-0.01356028;-0.02530057;-0.46365783;0.14090408;1.04522598;0.02489064 
0.25508761;223.17221761;-0.00858641;0.20348954;-0.44225121;0.11588041;-0.53023785;0.10916778 
0.24491715;223.41713476;0.05129587;-0.11174175;-0.42775086;-0.07670929;-0.34952569;0.16248150 
0.25361228;223.67074704;-0.01885474;-0.05682980;-0.38685426;-0.24734811;0.20672183;0.05849054 
0.24632478;223.91707182;-0.04418248;-0.05668572;-0.40184048;0.04860572;0.06022939;-0.10892072 
0.25518394;224.17225575;-0.02150349;-0.10144547;-0.41915810;0.06978095;-0.78365749;-0.09253783 
0.24479795;224.41705370;-0.01442265;-0.11104038;-0.44458315;-0.17207569;0.79528600;0.00767357 
0.25510240;224.67215610;-0.02838173;0.08281399;-0.44205648;0.07136507;0.91445565;-0.01713814 
0.24991393;224.92207003;-0.02284176;0.29763865;-0.43257788;0.15383147;0.24756593;0.13251887 
0.24811125;225.17018127;-0.00114229;0.30068061;-0.39025354;-0.18431091;-0.03126118;0.17847987 
0.24872804;225.41890931;-0.03716723;0.27645385;-0.37406579;0.06036299;-0.12630980;-0.13456148 
0.25314713;225.67205644;0.01530011;0.17529304;-0.46726590;0.41791123;-0.78929436;-0.45952284 
0.24522209;225.91727853;0.03391612;0.11274719;-0.53978288;-0.26469785;0.18840669;-0.05574498 
0.26020098;226.17747951;-0.04174790;0.18702820;-0.52245981;-0.28722534;-0.10707376;0.12251973 
0.23982358;226.41730309;-0.03279386;-0.01484548;-0.49753520;0.06387953;-0.22297019;0.08418378 
0.25392151;226.67122459;-0.05258309;-0.00343405;-0.46678418;0.07740653;-0.04827717;0.07490515 
0.25933218;226.93055677;-0.03505569;-0.03092809;-0.46384653;0.06672425;-0.34731832;-0.04115786 
0.24164343;227.17220020;-0.02484960;-0.07541881;-0.47543600;0.04674557;0.03403112;-0.01282006 
0.24879932;227.42099953;-0.02586872;-0.11831772;-0.47309053;-0.06198107;-0.08011730;0.05888740 
0.24607992;227.66707945;-0.03668911;-0.12812963;-0.43302396;0.05102758;-0.18336757;0.21048491 
0.25003934;227.91711879;-0.04697825;-0.10773113;-0.37356064;0.04871100;0.51130170;0.26663211 
0.25007439;228.16719317;-0.06031437;-0.11731775;-0.32593471;0.03990002;-0.95485204;0.05636318 
0.25503707;228.42223024;-0.03201336;-0.14581431;-0.33806005;-0.28012779;0.46197206;-0.03940379 
0.24834800;228.67057824;-0.03366525;-0.11173774;-0.34395012;0.11065867;-0.09439920;-0.00914404 
0.24779654;228.91837478;-0.02434793;-0.12523383;-0.32918927;-0.04153508;-0.30074322;0.10588112 
0.24875712;229.16713190;-0.01887283;-0.11849105;-0.31013867;-0.13505012;0.09582461;0.04589900 
0.25385523;229.42098713;-0.02091935;-0.11676699;-0.31268838;-0.12308085;0.00529092;-0.01453974 
0.24871063;229.66969776;-0.04346839;-0.11681724;-0.32232702;0.00180349;-0.03956635;-0.01328772 
0.24305487;229.91275263;-0.04034902;-0.10918268;-0.32071438;0.03280674;0.12358618;0.02301931 
0.25969720;230.17244983;-0.04597161;-0.13389029;-0.32539707;-0.11018093;-0.40318653;-0.05293256 
0.24492288;230.41737270;-0.03986470;-0.19968764;-0.33570030;0.03586451;0.15468808;-0.00615621 
0.24828005;230.66565275;-0.03325102;-0.14601956;-0.33305198;0.18593536;0.19503540;0.03166203 
0.24659038;230.91224313;-0.04412679;-0.11169235;-0.33780041;0.08329397;0.10486602;-0.04079733 
0.25506878;231.16731191;-0.03353951;-0.09493017;-0.35414892;0.04841576;0.10275306;-0.08704933 
0.24998903;231.41730094;-0.03076852;-0.09285358;-0.37987787;0.00798876;-0.04448349;-0.10997348 
0.25409055;231.67139149;-0.03019769;-0.08450089;-0.40079406;-0.02419763;0.01623360;-0.06237917 
0.25382924;231.92522073;-0.03489821;-0.08011227;-0.41036701;-0.00930091;-0.03960178;-0.02168991 
0.24221563;232.16743636;-0.02946508;-0.07628850;-0.41121787;-0.00558762;0.00974843;-0.00821997 
0.25364375;232.42108011;-0.02069291;-0.07508893;-0.41490889;-0.00325251;-0.03668784;-0.00287368 
0.24799991;232.66908002;-0.05125883;-0.06858715;-0.41158518;0.00312071;-0.05793243;0.03718900 
0.24815226;232.91723228;-0.03846056;-0.06204446;-0.40106180;0.08145089;-0.03622538;-0.00223358 
0.25091100;233.16814327;-0.01707497;-0.06107056;-0.40421399;0.02910134;-0.00364287;0.01532895 
0.25233102;233.42047429;-0.01590534;-0.05349985;-0.39059418;-0.03726717;-0.02361274;0.06975709 
0.24669385;233.66716814;-0.01972824;-0.04559383;-0.37389508;0.04074456;0.02936274;0.07727850 
0.25273013;233.91989827;-0.00035360;-0.04823710;-0.36987358;0.10068802;-0.02889722;-0.03881897 
0.25736356;234.17726183;-0.00431545;-0.06515775;-0.39453489;-0.13147953;0.07731400;-0.10512186 
0.24485898;234.42212081;-0.00905381;-0.05339201;-0.42119560;0.04472267;0.11787996;-0.11451503 
0.24497247;234.66709328;-0.00293313;-0.05617684;-0.44224077;0.06674349;-0.07866427;-0.05349339 
0.25314736;234.92024064;0.01802614;-0.06654669;-0.45139560;-0.01501732;0.08266176;-0.02067025 
0.24675894;235.16699958;-0.00276779;-0.06715268;-0.44329193;0.07424834;-0.05267524;0.08443698 
0.24998450;235.41698408;0.01090263;-0.08707603;-0.42266068;0.04147200;-0.15006618;0.03701595 
0.24995351;235.66693759;0.02818348;-0.10567694;-0.41671494;0.01656557;0.02092890;0.00668273 
0.25338721;235.92032480;0.03163722;-0.08250915;-0.41813481;-0.00890680;0.10709178;0.00113130 
0.24839425;236.16871905;0.02077592;-0.06677858;-0.42598277;-0.19984028;-0.01581399;-0.02017126 
0.24812579;236.41684484;0.00949829;-0.06473549;-0.42395228;0.18352047;-0.08800922;-0.00782018 
0.24743915;236.66428399;0.02712907;-0.09214303;-0.43481940;-0.17746173;-0.13335270;-0.04272492 
0.25767207;236.92195606;0.04677105;-0.12526816;-0.45732546;0.16399513;-0.07493489;-0.11448494 
0.25244331;237.17439938;0.02467797;-0.09190680;-0.49068716;-0.10931321;0.00371644;-0.15943494 
0.24273062;237.41712999;0.00521223;-0.09388741;-0.52955973;-0.16643216;0.00931231;-0.11136753 
0.25323653;237.67036653;-0.03234507;-0.04107065;-0.52390969;-0.17681617;0.18744184;0.11405955 
0.24664998;237.91701651;-0.02354496;-0.01718836;-0.48198530;0.03643724;-0.11684214;0.15568145 
0.27052188;238.18753839;-0.01411593;-0.03804556;-0.43498302;-0.00708767;-0.04024909;0.17800891 
0.25086951;238.43840790;-0.01932969;-0.03035948;-0.40382743;0.07443327;-0.08662716;0.02333187 
0.23512673;238.67353463;-0.01360906;-0.04365551;-0.41501823;0.02578968;-0.01967020;-0.10547664 
0.26624727;238.93978190;-0.00646848;-0.07591169;-0.44737780;0.15319619;0.01599357;-0.14121704 
0.24044967;239.18023157;-0.04069982;-0.05332514;-0.45079136;-0.19996852;0.02967779;0.05358427 
0.25060987;239.43084145;-0.04797215;-0.05905959;-0.43496966;0.01253471;-0.04550750;0.08217105 
0.26043010;239.69127154;-0.04481870;-0.08341091;-0.41395059;-0.04899893;-0.16057968;0.05838111 
0.25022006;239.94149160;-0.06954178;-0.10060036;-0.39231402;-0.06564116;-0.01746209;0.10315330 
0.23029065;240.17178226;-0.09361976;-0.08596956;-0.36399007;0.04382772;0.01073039;0.12428035 
0.24548578;240.41726804;-0.09766963;-0.07154998;-0.33642638;-0.18808326;-0.01278701;0.09806499 
0.24928308;240.66655111;-0.08993236;-0.06025192;-0.33224595;0.02037344;0.11049903;-0.02226314 
0.25319862;240.91974974;-0.06935076;-0.05255589;-0.33320227;0.07559063;-0.05297523;0.00854170 
0.24168539;241.16143513;-0.06354697;-0.05254770;-0.33010828;0.00527671;-0.06358592;0.02030151 
0.25848031;241.41991544;-0.07598156;-0.05032526;-0.32295841;-0.06351307;0.06072138;0.02521369 
0.25531697;241.67523241;-0.05525699;-0.04685195;-0.32522500;0.09816612;-0.00164063;-0.03536265 
0.26577592;241.94100833;-0.03428438;-0.04773295;-0.33511704;0.03609951;0.00694237;-0.03855797 
0.26577902;242.20678735;-0.06124366;-0.04796566;-0.34345034;-0.13807191;0.05035927;-0.04754849 
0.26083255;242.46761990;-0.05690145;-0.03525960;-0.36202928;0.08611164;-0.03536463;-0.07046320 
0.19900656;242.66662645;-0.03311951;-0.03075407;-0.37538993;0.00105734;-0.00251073;-0.06271683 
0.26309967;242.92972612;-0.03375993;-0.03025869;-0.38392565;-0.08655378;0.01444939;0.01995702 
0.24198127;243.17170739;-0.02539916;-0.03622136;-0.36572373;0.08225255;0.02823734;0.11162468 
0.24848485;243.42019224;-0.00523014;-0.01147377;-0.34286848;-0.00647863;0.15589258;0.07529903 
0.25151467;243.67170691;-0.02235500;-0.01319273;-0.33958888;0.11267821;0.08650351;0.01605190 
0.26498818;243.93669510;-0.04463224;-0.03050771;-0.34856769;-0.11146797;-0.00963699;-0.05045170 
0.23301244;244.16970754;-0.05701189;-0.01818473;-0.35484633;-0.10243194;0.05530523;0.00333915 
0.25054860;244.42025614;-0.02134342;-0.01208320;-0.36054772;0.15865669;-0.00912967;-0.02880155 
0.24781275;244.66806889;0.01366269;-0.04609024;-0.33899465;-0.60866410;-0.03046954;0.40546179 
0.25121999;244.91928887;0.01100341;-0.02834664;-0.32248753;0.49884230;0.19685695;-0.12705635 
0.24191236;245.16120124;0.01019312;-0.02323070;-0.32472417;-0.03054275;-0.01487071;0.03959249 
0.26014209;245.42134333;0.01081354;-0.02312370;-0.32255366;0.01413430;0.00389223;-0.01993757 
0.25003886;245.67138219;0.01020360;-0.02290653;-0.32200053;-0.00245788;-0.00506192;-0.00130623 
0.24987793;245.92126012;0.00999177;-0.02298948;-0.32185858;0.02091129;0.00208398;-0.01144429 
0.24800491;246.16926503;0.01075345;-0.02283841;-0.32149637;0.01932764;0.00775239;-0.00524674 
0.24189043;246.41115546;0.01047909;-0.02275894;-0.32143113;0.02774944;0.00281591;0.01274019 
0.25782609;246.66898155;0.01015650;-0.02242631;-0.32090232;-0.00540339;0.01340966;0.00514331 
0.24868655;246.91766810;0.01037714;-0.02230945;-0.32048205;0.03368134;0.01482142;0.00959030 
0.24840307;247.16607118;0.01000355;-0.02253006;-0.31986198;-0.00502272;-0.00363790;-0.02655880 
0.25028586;247.41635704;0.00969802;-0.02242850;-0.31879628;-0.00110319;0.00103402;-0.00634081 
0.24995017;247.66630721;0.00941624;-0.02228640;-0.31804371;-0.00036749;-0.00039808;0.00640650 
0.24997592;247.91628313;0.00954729;-0.02195326;-0.31669915;-0.00024586;-0.00073278;0.01876416 
0.24981618;248.16609931;0.00952141;-0.02168455;-0.31608829;0.00136243;-0.00176722;0.01562845 
0.25001144;248.41611075;0.00931703;-0.02159743;-0.31544906;-0.00081384;-0.00048977;0.01394391 
0.25319195;248.66930270;0.00928678;-0.02150178;-0.31483978;-0.00127336;0.00094816;-0.00004018 
0.26353669;248.93283939;0.00929496;-0.02136045;-0.31406945;0.00149056;0.00051881;0.00039703 
0.23791456;249.17075396;0.00921179;-0.02118668;-0.31355351;0.00109402;-0.00040364;0.00013480 
0.26026702;249.43102098;0.00909431;-0.02112521;-0.31290922;-0.00074953;-0.00023340;0.00090800 
0.22964931;249.66067028;0.00908185;-0.02096954;-0.31215703;-0.00020568;-0.00070322;0.00307029 
0.25511074;249.91578102;0.00906425;-0.02085644;-0.31140879;-0.00054225;-0.00045203;0.00118068 
0.24483132;250.16061234;0.00903885;-0.02081882;-0.31075814;0.00079232;-0.00041586;-0.00043757 
0.26045775;250.42107010;0.00887827;-0.02077233;-0.30998665;0.00009213;-0.00028924;0.00136578 
0.23974204;250.66081214;0.00877700;-0.02071234;-0.30927956;0.00002347;-0.00154605;0.00142612 
0.25500965;250.91582179;0.00876285;-0.02071945;-0.30856627;-0.00049150;-0.00117142;-0.00074959 
0.25346065;251.16928244;0.00873684;-0.02069264;-0.30784863;0.00030427;-0.00038998;0.00053767 
0.25146532;251.42074776;0.00874647;-0.02070218;-0.30714461;-0.00007374;-0.00018232;0.00146824 
0.24866843;251.66941619;0.00890223;-0.02072814;-0.30642015;-0.00052219;-0.00130698;0.00069876 
0.24823666;251.91765285;0.00898003;-0.02067384;-0.30566576;0.00042126;-0.00060622;0.00100787 
0.25306249;252.17071533;0.00900097;-0.02066393;-0.30507705;-0.00016414;-0.00065593;0.00174750 
0.24317598;252.41389132;0.00894096;-0.02063886;-0.30437100;-0.00023077;-0.00040591;0.00203878 
0.26239753;252.67628884;0.00900516;-0.02056091;-0.30354238;0.00058374;-0.00004134;0.00352387 
0.23940516;252.91569400;0.00927144;-0.02058479;-0.30279392;0.00239872;0.00011581;-0.00026894 
0.25359011;253.16928411;0.00945834;-0.02067782;-0.30205074;0.00043902;-0.00170920;0.00216242 
0.24633741;253.41562152;0.00943763;-0.02058369;-0.30139405;0.00129213;-0.00007383;0.00410893 
0.25287867;253.66850019;0.00939094;-0.02057150;-0.30061540;-0.00069396;0.00014723;-0.00085385 
0.24692273;253.91542292;0.00940621;-0.02051723;-0.29985180;-0.00088975;-0.00128169;-0.00033873 
0.26397753;254.17940044;0.00958554;-0.02050385;-0.29910621;-0.00003462;-0.00029413;0.00141735 
0.23097682;254.41037726;0.00966494;-0.02054477;-0.29832664;-0.00015034;0.00026013;0.00105474 
0.26015282;254.67053008;0.00958767;-0.02051740;-0.29759538;0.00013885;-0.00022686;0.00028720 
0.23979998;254.91033006;0.00969528;-0.02047301;-0.29682457;0.00008188;-0.00018812;0.00327990 
0.25658345;255.16691351;0.00968437;-0.02054834;-0.29609510;0.00058056;-0.00103720;0.00103060 
0.24863005;255.41554356;0.00966972;-0.02060097;-0.29543766;-0.00018229;-0.00089507;0.00052839 
0.24998379;255.66552734;0.00964968;-0.02063596;-0.29458585;0.00040359;-0.00105723;0.00168854 
0.25282407;255.91835141;0.00979299;-0.02061932;-0.29378766;0.00010530;-0.00030595;0.00131721 
0.24195266;256.16030407;0.00988025;-0.02061923;-0.29303816;-0.00025223;-0.00084559;0.00081845 
0.25512528;256.41542935;0.00985261;-0.02058552;-0.29227236;0.00092327;-0.00030137;0.00038745 
0.24999928;256.66542864;0.00975528;-0.02052672;-0.29151809;-0.00085378;-0.00087094;0.00113877 
0.25492764;256.92035627;0.00970545;-0.02045990;-0.29080850;-0.00068275;-0.00015811;-0.00092903 
0.24822044;257.16857672;0.00961437;-0.02045696;-0.28992414;-0.00041583;-0.00066666;0.00172068 
0.24684739;257.41542411;0.00970423;-0.02038905;-0.28894559;-0.00087863;-0.00042907;0.00212208 
0.25313354;257.66855764;0.00981680;-0.02033185;-0.28821033;0.00009266;-0.00104751;-0.00157211 
0.25012183;257.91867948;0.00984181;-0.02027845;-0.28739968;-0.00015442;0.00020019;0.00118264 
0.24682927;258.16550875;0.00980621;-0.02022842;-0.28653446;0.00024517;-0.00086250;0.00241999 
0.25353765;258.41904640;0.00983395;-0.02015751;-0.28574383;-0.00028840;-0.00010981;0.00039001 
0.24613810;258.66518450;0.00975864;-0.02010325;-0.28486040;-0.00086316;-0.00065873;-0.00034189 
0.24485278;258.91003728;0.00972422;-0.02004215;-0.28410017;0.00003246;-0.00059645;0.00249923 
0.25824261;259.16827989;0.00979389;-0.01993210;-0.28307340;0.00277968;-0.00078077;0.00311725 
0.24178600;259.41006589;0.00983203;-0.01989078;-0.28231102;0.00056210;-0.00063207;0.00105642 
0.25839996;259.66846585;0.00975316;-0.02004956;-0.28199092;0.00092684;-0.00321489;-0.02409711 
0.24848700;259.91695285;0.00971035;-0.02005565;-0.28109521;0.00766173;-0.00193594;-0.01901442 
0.24308896;260.16004181;0.00982493;-0.02006822;-0.27984524;0.01646051;-0.00427925;0.01253306 
0.26529884;260.42534065;0.00952132;-0.02017895;-0.27896640;0.00377282;0.00199188;0.00230958 
0.24372077;260.66906142;0.00953898;-0.02039154;-0.27747583;-0.00383984;-0.00405071;0.01524526 
0.24814463;260.91720605;0.00955829;-0.02034241;-0.27693743;0.00079840;-0.00051993;-0.01352433 
0.24270129;261.15990734;0.00949085;-0.02032169;-0.27590576;-0.00126748;0.00038979;0.00139888 
0.25333452;261.41324186;0.00960836;-0.02027359;-0.27520514;-0.00029706;-0.00362105;-0.01231482 
0.25328040;261.66652226;0.00965230;-0.02032735;-0.27345160;-0.00010107;-0.00060785;0.00804457 
0.25369287;261.92021513;0.00962287;-0.02040714;-0.27264294;0.00037872;-0.00096736;-0.02302965 
0.24860430;262.16881943;0.00962056;-0.02054447;-0.27214694;0.00121296;-0.00065844;-0.01445360 
0.25649548;262.42531490;0.00968686;-0.02058737;-0.27092114;-0.00157662;-0.00027883;-0.00212822 
0.25546932;262.68078423;0.00984230;-0.02056656;-0.26947203;-0.00061645;-0.00070997;0.00682193 
0.26581693;262.94660115;0.01006282;-0.02043176;-0.26861981;0.00075489;-0.00119250;-0.00067875 
0.26078796;263.20738912;0.01003708;-0.02037613;-0.26776740;-0.00076259;-0.00062165;-0.00123872 
0.25079942;263.45818853;0.01001166;-0.02038677;-0.26671845;-0.00060194;-0.00073553;0.00103076 
0.22994328;263.68813181;0.01008083;-0.02036432;-0.26565471;0.00059851;-0.00010095;0.00143295 
0.24538231;263.93351412;0.01014337;-0.02033353;-0.26467758;-0.00018843;-0.00037263;0.00089746 
0.25579977;264.18931389;0.01008054;-0.02032140;-0.26363060;0.00007330;0.00003439;0.00157221 
0.25571156;264.44502544;0.01000033;-0.02040276;-0.26259860;0.00070644;-0.00094797;0.00163979 
0.23015976;264.67518520;0.01000793;-0.02034778;-0.26157573;-0.00011208;-0.00070925;0.00130375 
0.26537824;264.94056344;0.01010833;-0.02014160;-0.26054895;0.00062308;-0.00039308;0.00098934 
0.24058890;265.18115234;0.01019905;-0.02011129;-0.25954968;0.00030935;-0.00050867;0.00072051 
0.24562669;265.42677903;0.01012781;-0.02002197;-0.25847149;-0.00029955;-0.00027027;0.00161209 
0.26571107;265.69249010;0.01024911;-0.01995171;-0.25803545;0.00006558;0.00147633;-0.00696357 
0.25577140;265.94826150;0.01000479;-0.02010447;-0.25651509;0.00460001;0.00105420;0.03208657 
0.23517966;266.18344116;0.00984061;-0.02016567;-0.25539315;-0.00964134;-0.00837639;0.00175687 
0.24026942;266.42371058;0.00984929;-0.02023723;-0.25419486;-0.00903577;-0.00821418;0.00701281 
0.24090791;266.66461849;0.00984316;-0.01991147;-0.25332937;0.00685390;0.00503156;-0.00629168 
0.25318766;266.91780615;0.00962211;-0.02031082;-0.25233579;-0.00260774;-0.00612932;0.00547495 
0.24835801;267.16616416;0.00962420;-0.02002528;-0.25137201;0.00836838;0.00350775;0.00087509 
0.24325514;267.40941930;0.00981332;-0.02001632;-0.25022608;0.01650121;-0.00819372;0.00884680 
0.25523138;267.66465068;0.01001538;-0.02015844;-0.24891458;0.00777913;-0.01294713;0.00621845 
0.25329113;267.91794181;0.00961259;-0.02011009;-0.24785727;0.01650049;-0.00876016;0.00404493 
0.24851656;268.16645837;0.00950734;-0.01989378;-0.24675328;-0.00973309;-0.00829895;-0.00398109 
0.24325132;268.40970969;0.00886605;-0.01986912;-0.24589071;-0.02939217;0.01207179;-0.02012007 
0.25999808;268.66970778;0.00947395;-0.01994360;-0.24414083;0.00032784;0.00240803;0.02355725 
0.25581741;268.92552519;0.00989206;-0.01977093;-0.24347757;0.06515783;0.01227315;0.00427775 
0.26044774;269.18597293;0.00856221;-0.02040646;-0.24353734;-0.00256386;-0.02017886;-0.01313325 
0.26078820;269.44676113;0.01065146;-0.02319882;-0.23578556;0.05729952;-0.04189403;0.07768250 
0.29084015;269.73760128;0.06242615;-0.03607402;-0.23720676;0.51905012;-0.21717556;-0.10045983 
0.25574732;269.99334860;0.03233877;-0.07472274;-0.25237477;-0.32074848;0.41565239;0.10089532 
